date,value
1968-01-01,21.5100
1968-02-01,20.4200
1968-03-01,19.9300
1968-04-01,21.2800
1968-05-01,21.6300
1968-06-01,22.0000
1968-07-01,21.7500
1968-08-01,21.1400
1968-09-01,21.6800
1968-10-01,21.9295
1968-11-01,22.2000
1968-12-01,22.2800
1969-01-01,21.1900
1969-02-01,20.9000
1969-03-01,20.2000
1969-04-01,20.4300
1969-05-01,20.9700
1969-06-01,19.7100
1969-07-01,18.6800
1969-08-01,18.4300
1969-09-01,18.4000
1969-10-01,18.7640
1969-11-01,18.4400
1969-12-01,17.3300
1970-01-01,17.0900
1970-02-01,16.3700
1970-03-01,16.5300
1970-04-01,15.8700
1970-05-01,13.9800
1970-06-01,13.8000
1970-07-01,13.7300
1970-08-01,14.1000
1970-09-01,14.8400
1970-10-01,14.9159
1970-11-01,14.9500
1970-12-01,15.8700
1971-01-01,16.4600
1971-02-01,17.0300
1971-03-01,17.4000
1971-04-01,17.9200
1971-05-01,17.5600
1971-06-01,17.0800
1971-07-01,16.8900
1971-08-01,16.5200
1971-09-01,16.8600
1971-10-01,15.6753
1971-11-01,15.6400
1971-12-01,16.6000
1972-01-01,17.2600
1972-02-01,17.4600
1972-03-01,17.8100
1972-04-01,17.9200
1972-05-01,17.6600
1972-06-01,17.6400
1972-07-01,17.4000
1972-08-01,17.9400
1972-09-01,17.6100
1972-10-01,17.8974
1972-11-01,18.3400
1972-12-01,18.6500
1973-01-01,18.7100
1973-02-01,17.8900
1973-03-01,17.4100
1973-04-01,16.9400
1973-05-01,16.3100
1973-06-01,15.8100
1973-07-01,15.8900
1973-08-01,15.2800
1973-09-01,15.4800
1973-10-01,15.6990
1973-11-01,14.6500
1973-12-01,13.4900
1974-01-01,13.5300
1974-02-01,12.9600
1974-03-01,13.3100
1974-04-01,12.5500
1974-05-01,12.0000
1974-06-01,11.8900
1974-07-01,10.3900
1974-08-01,9.8200
1974-09-01,8.6800
1974-10-01,9.3278
1974-11-01,8.9500
1974-12-01,8.2900
1975-01-01,8.9200
1975-02-01,9.7600
1975-03-01,10.1600
1975-04-01,10.2300
1975-05-01,10.8200
1975-06-01,11.0100
1975-07-01,10.9000
1975-08-01,10.0900
1975-09-01,9.9200
1975-10-01,10.3848
1975-11-01,10.4400
1975-12-01,10.2500
1976-01-01,11.1900
1976-02-01,11.5900
1976-03-01,11.6300
1976-04-01,11.6900
1976-05-01,11.5300
1976-06-01,11.5400
1976-07-01,11.7600
1976-08-01,11.6000
1976-09-01,11.8100
1976-10-01,11.4813
1976-11-01,11.2500
1976-12-01,11.6000
1977-01-01,11.4400
1977-02-01,11.0100
1977-03-01,10.9000
1977-04-01,10.6400
1977-05-01,10.5500
1977-06-01,10.5300
1977-07-01,10.5700
1977-08-01,10.2700
1977-09-01,10.0700
1977-10-01,9.6227
1977-11-01,9.7700
1977-12-01,9.6800
1978-01-01,9.2400
1978-02-01,9.0500
1978-03-01,8.9500
1978-04-01,9.2600
1978-05-01,9.6300
1978-06-01,9.5500
1978-07-01,9.4300
1978-08-01,10.0200
1978-09-01,9.9400
1978-10-01,8.8291
1978-11-01,8.9300
1978-12-01,9.0100
1979-01-01,9.2600
1979-02-01,9.0000
1979-03-01,9.0700
1979-04-01,9.1300
1979-05-01,8.7900
1979-06-01,8.8500
1979-07-01,8.8300
1979-08-01,9.1300
1979-09-01,9.1100
1979-10-01,8.4605
1979-11-01,8.5200
1979-12-01,8.7500
1980-01-01,8.8500
1980-02-01,9.0500
1980-03-01,8.0800
1980-04-01,7.8400
1980-05-01,8.1000
1980-06-01,8.5100
1980-07-01,8.8800
1980-08-01,9.0700
1980-09-01,9.2000
1980-10-01,9.1734
1980-11-01,9.6500
1980-12-01,9.3900
1981-01-01,9.2600
1981-02-01,8.8300
1981-03-01,9.0800
1981-04-01,9.0900
1981-05-01,8.8200
1981-06-01,8.7700
1981-07-01,8.4500
1981-08-01,8.4000
1981-09-01,7.5800
1981-10-01,7.9312
1981-11-01,7.8100
1981-12-01,7.8300
1982-01-01,7.3900
1982-02-01,7.1800
1982-03-01,6.9500
1982-04-01,7.2600
1982-05-01,7.1900
1982-06-01,6.6900
1982-07-01,6.6400
1982-08-01,6.6400
1982-09-01,7.4000
1982-10-01,8.1766
1982-11-01,8.3500
1982-12-01,8.4700
1983-01-01,8.7600
1983-02-01,8.9100
1983-03-01,9.2300
1983-04-01,9.5300
1983-05-01,9.8700
1983-06-01,10.0000
1983-07-01,10.0100
1983-08-01,9.7300
1983-09-01,9.9800
1983-10-01,9.7768
1983-11-01,9.8500
1983-12-01,9.8200
1984-01-01,9.8900
1984-02-01,9.3200
1984-03-01,9.3300
1984-04-01,9.3100
1984-05-01,9.2300
1984-06-01,9.0100
1984-07-01,8.8700
1984-08-01,9.6200
1984-09-01,9.6900
1984-10-01,9.6899
1984-11-01,9.6900
1984-12-01,9.6000
1985-01-01,10.0000
1985-02-01,10.4900
1985-03-01,10.3700
1985-04-01,10.4000
1985-05-01,10.6100
1985-06-01,10.8100
1985-07-01,11.0000
1985-08-01,10.7400
1985-09-01,10.4700
1985-10-01,10.7794
1985-11-01,11.1600
1985-12-01,11.6900
1986-01-01,11.7200
1986-02-01,12.3900
1986-03-01,13.1900
1986-04-01,13.5500
1986-05-01,13.5600
1986-06-01,13.8900
1986-07-01,13.6200
1986-08-01,13.8900
1986-09-01,13.4700
1986-10-01,13.8136
1986-11-01,13.8700
1986-12-01,14.0900
1987-01-01,14.9200
1987-02-01,15.8200
1987-03-01,16.4300
1987-04-01,16.2000
1987-05-01,16.1600
1987-06-01,16.8300
1987-07-01,17.3100
1987-08-01,18.3300
1987-09-01,17.6800
1987-10-01,14.2150
1987-11-01,13.5900
1987-12-01,13.3900
1988-01-01,13.9000
1988-02-01,14.3000
1988-03-01,14.6700
1988-04-01,14.4300
1988-05-01,14.0300
1988-06-01,14.7700
1988-07-01,14.6100
1988-08-01,14.2400
1988-09-01,14.3700
1988-10-01,14.9357
1988-11-01,14.4500
1988-12-01,14.7000
1989-01-01,15.0900
1989-02-01,15.4700
1989-03-01,15.3000
1989-04-01,15.6900
1989-05-01,16.1900
1989-06-01,16.6400
1989-07-01,17.0100
1989-08-01,17.7300
1989-09-01,17.7100
1989-10-01,17.3139
1989-11-01,17.2400
1989-12-01,17.6500
1990-01-01,17.0500
1990-02-01,16.5100
1990-03-01,16.8300
1990-04-01,16.8100
1990-05-01,17.3900
1990-06-01,17.8200
1990-07-01,17.7500
1990-08-01,16.1700
1990-09-01,15.3000
1990-10-01,14.6813
1990-11-01,15.1900
1990-12-01,15.8500
1991-01-01,15.6100
1991-02-01,17.3500
1991-03-01,17.8200
1991-04-01,18.1600
1991-05-01,18.0400
1991-06-01,18.0200
1991-07-01,18.1000
1991-08-01,18.5100
1991-09-01,18.3600
1991-10-01,18.6418
1991-11-01,18.2900
1991-12-01,18.4400
1992-01-01,19.7700
1992-02-01,19.5800
1992-03-01,19.2800
1992-04-01,19.3000
1992-05-01,19.6600
1992-06-01,19.3200
1992-07-01,19.6200
1992-08-01,19.7200
1992-09-01,19.7100
1992-10-01,19.8656
1992-11-01,19.8300
1992-12-01,20.4500
1993-01-01,20.3200
1993-02-01,20.5500
1993-03-01,20.8600
1993-04-01,20.4600
1993-05-01,20.5200
1993-06-01,20.6100
1993-07-01,20.5600
1993-08-01,20.8100
1993-09-01,20.9900
1993-10-01,21.3605
1993-11-01,21.0400
1993-12-01,21.1600
1994-01-01,21.4100
1994-02-01,21.2600
1994-03-01,20.8300
1994-04-01,20.0600
1994-05-01,20.2000
1994-06-01,20.2900
1994-07-01,20.0700
1994-08-01,20.5400
1994-09-01,20.5800
1994-10-01,20.7846
1994-11-01,20.2100
1994-12-01,19.9100
1995-01-01,20.2200
1995-02-01,20.8000
1995-03-01,21.1500
1995-04-01,21.6400
1995-05-01,22.2000
1995-06-01,22.7200
1995-07-01,23.3800
1995-08-01,23.2800
1995-09-01,23.9500
1995-10-01,23.8982
1995-11-01,24.3500
1995-12-01,25.0300
1996-01-01,24.7600
1996-02-01,25.9800
1996-03-01,25.6300
1996-04-01,25.4200
1996-05-01,25.8100
1996-06-01,25.9700
1996-07-01,24.8600
1996-08-01,25.4100
1996-09-01,25.6800
1996-10-01,26.6412
1996-11-01,27.5900
1996-12-01,27.7200
1997-01-01,28.3300
1997-02-01,29.2700
1997-03-01,28.8000
1997-04-01,27.5900
1997-05-01,29.9300
1997-06-01,31.2600
1997-07-01,32.7700
1997-08-01,32.5900
1997-09-01,32.6700
1997-10-01,31.6535
1997-11-01,32.3400
1997-12-01,33.0300
1998-01-01,32.8600
1998-02-01,34.7100
1998-03-01,36.3000
1998-04-01,37.2800
1998-05-01,36.9600
1998-06-01,36.8000
1998-07-01,38.2600
1998-08-01,35.4200
1998-09-01,33.5300
1998-10-01,36.3796
1998-11-01,37.3700
1998-12-01,38.8200
1999-01-01,40.5800
1999-02-01,40.4000
1999-03-01,41.3600
1999-04-01,42.7000
1999-05-01,42.5600
1999-06-01,42.1800
1999-07-01,43.8300
1999-08-01,41.9300
1999-09-01,41.3200
1999-10-01,42.2624
1999-11-01,43.2100
1999-12-01,44.2000
2000-01-01,43.7700
2000-02-01,42.1900
2000-03-01,43.2200
2000-04-01,43.5300
2000-05-01,41.9700
2000-06-01,42.7800
2000-07-01,42.7600
2000-08-01,42.8700
2000-09-01,41.9000
2000-10-01,40.5007
2000-11-01,38.7800
2000-12-01,37.2700
2001-01-01,36.9800
2001-02-01,35.8300
2001-03-01,32.3300
2001-04-01,32.1700
2001-05-01,34.0700
2001-06-01,33.0700
2001-07-01,32.1600
2001-08-01,31.4000
2001-09-01,27.6700
2001-10-01,28.1466
2001-11-01,30.0100
2001-12-01,30.5000
2002-01-01,30.2800
2002-02-01,29.0900
2002-03-01,30.2900
2002-04-01,29.0100
2002-05-01,28.1300
2002-06-01,26.3900
2002-07-01,23.4600
2002-08-01,23.5900
2002-09-01,22.3700
2002-10-01,22.7681
2002-11-01,23.3500
2002-12-01,23.1000
2003-01-01,22.9000
2003-02-01,21.2100
2003-03-01,21.3100
2003-04-01,22.4300
2003-05-01,23.5900
2003-06-01,24.8300
2003-07-01,24.8700
2003-08-01,24.6400
2003-09-01,25.2400
2003-10-01,25.9920
2003-11-01,25.9500
2003-12-01,26.6400
2004-01-01,27.6600
2004-02-01,27.6500
2004-03-01,26.8900
2004-04-01,26.9000
2004-05-01,25.9000
2004-06-01,26.4000
2004-07-01,25.7000
2004-08-01,25.1700
2004-09-01,25.6700
2004-10-01,25.7192
2004-11-01,26.4700
2004-12-01,27.1400
2005-01-01,26.5900
2005-02-01,26.7400
2005-03-01,26.3400
2005-04-01,25.4100
2005-05-01,25.6500
2005-06-01,26.0700
2005-07-01,26.2900
2005-08-01,26.1000
2005-09-01,25.7300
2005-10-01,25.1981
2005-11-01,25.9300
2005-12-01,26.4400
2006-01-01,26.4700
2006-02-01,26.2500
2006-03-01,26.3300
2006-04-01,26.1500
2006-05-01,25.6500
2006-06-01,24.7500
2006-07-01,24.7000
2006-08-01,25.0500
2006-09-01,25.6400
2006-10-01,26.8003
2006-11-01,26.9300
2006-12-01,27.2800
2007-01-01,27.2100
2007-02-01,27.3200
2007-03-01,26.2300
2007-04-01,26.9800
2007-05-01,27.5500
2007-06-01,27.4200
2007-07-01,27.4100
2007-08-01,26.1500
2007-09-01,26.7300
2007-10-01,27.4516
2007-11-01,25.7300
2007-12-01,25.9600
2008-01-01,24.0200
2008-02-01,23.5000
2008-03-01,22.6100
2008-04-01,23.3600
2008-05-01,23.7000
2008-06-01,22.4200
2008-07-01,20.9100
2008-08-01,21.4000
2008-09-01,20.3600
2008-10-01,16.3502
2008-11-01,15.2600
2008-12-01,15.3800
2009-01-01,15.1700
2009-02-01,14.1200
2009-03-01,13.3200
2009-04-01,14.9800
2009-05-01,16.0000
2009-06-01,16.3800
2009-07-01,16.6900
2009-08-01,18.0900
2009-09-01,18.8300
2009-10-01,18.7536
2009-11-01,19.8100
2009-12-01,20.3200
2010-01-01,20.5300
2010-02-01,19.9200
2010-03-01,21.0000
2010-04-01,21.8000
2010-05-01,20.4800
2010-06-01,19.7400
2010-07-01,19.6700
2010-08-01,19.7700
2010-09-01,20.3800
2010-10-01,21.4140
2010-11-01,21.7000
2010-12-01,22.4000
2011-01-01,22.9800
2011-02-01,23.4900
2011-03-01,22.9000
2011-04-01,23.1400
2011-05-01,23.0600
2011-06-01,22.1000
2011-07-01,22.6100
2011-08-01,20.0500
2011-09-01,19.7000
2011-10-01,20.8883
2011-11-01,20.3500
2011-12-01,20.5200
2012-01-01,21.2100
2012-02-01,21.8000
2012-03-01,22.0500
2012-04-01,21.7800
2012-05-01,20.9400
2012-06-01,20.5500
2012-07-01,21.0000
2012-08-01,21.4100
2012-09-01,21.7800
2012-10-01,21.1567
2012-11-01,20.9000
2012-12-01,21.2400
2013-01-01,21.9000
2013-02-01,22.0500
2013-03-01,22.4200
2013-04-01,22.6000
2013-05-01,23.4100
2013-06-01,22.9300
2013-07-01,23.4900
2013-08-01,23.3600
2013-09-01,23.4400
2013-10-01,24.3216
2013-11-01,24.6400
2013-12-01,24.8600
2014-01-01,24.8600
2014-02-01,24.5900
2014-03-01,24.9600
2014-04-01,24.7900
2014-05-01,24.9400
2014-06-01,25.5600
2014-07-01,25.8200
2014-08-01,25.6200
2014-09-01,25.9200
2014-10-01,26.2066
2014-11-01,26.6100
2014-12-01,26.7900
2015-01-01,26.4900
2015-02-01,27.0000
2015-03-01,26.7300
2015-04-01,26.7900
2015-05-01,26.8100
2015-06-01,26.5000
2015-07-01,26.3800
2015-08-01,25.6900
2015-09-01,24.5000
2015-10-01,26.1823
2015-11-01,26.2300
2015-12-01,25.9700
2016-01-01,24.2100
2016-02-01,24.0000
2016-03-01,25.3700
2016-04-01,25.9200
2016-05-01,25.6900
2016-06-01,25.8400
2016-07-01,26.6900
2016-08-01,26.9500
2016-09-01,26.7300
2016-10-01,26.3204
2016-11-01,26.8500
2016-12-01,27.8700
2017-01-01,28.0600
2017-02-01,28.6600
2017-03-01,29.0900
2017-04-01,28.9000
2017-05-01,29.3100
2017-06-01,29.7500
2017-07-01,30.0000
2017-08-01,29.9100
2017-09-01,30.1700
2017-10-01,31.1512
2017-11-01,31.3000
2017-12-01,32.0900
2018-01-01,33.3100
2018-02-01,32.0400
2018-03-01,31.8100
2018-04-01,30.9700
2018-05-01,31.2400
2018-06-01,31.6300
2018-07-01,31.8900
2018-08-01,32.3900
2018-09-01,32.6200
2018-10-01,30.2265
2018-11-01,30.2000
2018-12-01,28.2900
2019-01-01,28.3800
2019-02-01,29.5400
2019-03-01,29.5800
2019-04-01,30.1300
2019-05-01,29.2400
2019-06-01,29.2800
2019-07-01,29.9900
2019-08-01,28.7100
2019-09-01,29.2300
2019-10-01,29.4153
2019-11-01,29.8400
2019-12-01,30.3300
2020-01-01,30.9900
2020-02-01,30.7300
2020-03-01,24.8200
2020-04-01,25.9300
2020-05-01,27.3300
2020-06-01,28.8400
2020-07-01,29.6000
2020-08-01,31.1600
2020-09-01,30.8400
2020-10-01,29.9149
2020-11-01,32.4700
2020-12-01,33.7700
2021-01-01,34.5100
2021-02-01,35.1000
2021-03-01,35.0400
2021-04-01,36.7200
2021-05-01,36.5500
2021-06-01,36.7000
2021-07-01,37.4400
2021-08-01,37.9700
2021-09-01,37.6200
2021-10-01,38.4654
2021-11-01,38.5800
2021-12-01,38.3000
2022-01-01,36.9400
2022-02-01,35.2900
2022-03-01,34.2700
2022-04-01,33.8900
2022-05-01,30.6700
2022-06-01,29.0500
2022-07-01,29.0000
2022-08-01,30.7000
2022-09-01,28.2300
2022-10-01,28.1419
2022-11-01,28.3800
2022-12-01,28.3200
2023-01-01,28.3300
2023-02-01,28.9200
2023-03-01,27.9500
2023-04-01,28.7600
2023-05-01,28.7600
2023-06-01,29.9400
2023-07-01,30.8900
2023-08-01,30.4700
2023-09-01,30.8100
2023-10-01,28.2577
2023-11-01,30.6292
2023-12-01,31.8151
2024-01-01,32.1127
2024-02-01,33.5249
2024-03-01,34.3016
2024-04-01,32.6998
2024-05-01,34.1456
2024-06-01,35.2319
2024-07-01,35.4570
2024-08-01,36.0939
2024-09-01,36.6276
2024-10-01,36.0476
2024-11-01,37.8768
2024-12-01,36.6736
2025-01-01,37.3631
2025-02-01,36.6073
2025-03-01,34.3516
2025-04-01,33.8925
2025-05-01,35.7860
2025-06-01,37.2962
2025-07-01,37.8390
2025-08-01,38.2360
2025-09-01,39.2650
2025-10-01,39.8877
2025-11-01,39.6673
2025-12-01,39.3034
2026-01-01,39.5417
2026-02-01,38.8567
2026-03-01,36.3297
2026-04-01,39.6010
2026-05-01,41.1671
2026-06-01,40.6233
