date,value
1971-01-01,256729.46
1971-02-01,259751.96
1971-03-01,270005.48
1971-04-01,280498.15
1971-05-01,269537.83
1971-06-01,270426.25
1971-07-01,259948.98
1971-08-01,270032.21
1971-09-01,268852.40
1971-10-01,258315.90
1971-11-01,258360.10
1971-12-01,281329.31
1972-01-01,287131.49
1972-02-01,294051.09
1972-03-01,297555.37
1972-04-01,299569.74
1972-05-01,304953.90
1972-06-01,299505.29
1972-07-01,300922.14
1972-08-01,312008.63
1972-09-01,311213.88
1972-10-01,314851.64
1972-11-01,330520.74
1972-12-01,334600.73
1973-01-01,329623.44
1973-02-01,318016.62
1973-03-01,318312.57
1973-04-01,306091.32
1973-05-01,301079.45
1973-06-01,299870.17
1973-07-01,312043.16
1973-08-01,301382.57
1973-09-01,314255.67
1973-10-01,314665.93
1973-11-01,279655.70
1973-12-01,285109.12
1974-01-01,283082.21
1974-02-01,282897.70
1974-03-01,277154.59
1974-04-01,267192.61
1974-05-01,259090.91
1974-06-01,256157.09
1974-07-01,237122.22
1974-08-01,216610.37
1974-09-01,191659.40
1974-10-01,223813.50
1974-11-01,212820.56
1974-12-01,209444.24
1975-01-01,236101.32
1975-02-01,251178.81
1975-03-01,257568.81
1975-04-01,270698.10
1975-05-01,283594.71
1975-06-01,297126.89
1975-07-01,277989.99
1975-08-01,273100.96
1975-09-01,264610.31
1975-10-01,281888.53
1975-11-01,289823.50
1975-12-01,287462.24
1976-01-01,322451.17
1976-02-01,319757.49
1976-03-01,330556.49
1976-04-01,327929.89
1976-05-01,324229.43
1976-06-01,338514.26
1976-07-01,336828.39
1976-08-01,344806.18
1976-09-01,344806.18
1976-10-01,338246.40
1976-11-01,336727.02
1976-12-01,355517.78
1977-01-01,338709.44
1977-02-01,332532.69
1977-03-01,329032.78
1977-04-01,330314.57
1977-05-01,323750.06
1977-06-01,339659.36
1977-07-01,335416.35
1977-08-01,329630.91
1977-09-01,330090.28
1977-10-01,317093.78
1977-11-01,326979.54
1977-12-01,329252.22
1978-01-01,310383.87
1978-02-01,304088.07
1978-03-01,313066.62
1978-04-01,341243.35
1978-05-01,344130.39
1978-06-01,339526.84
1978-07-01,359318.63
1978-08-01,370126.47
1978-09-01,368939.32
1978-10-01,336673.43
1978-11-01,343801.60
1978-12-01,350455.75
1979-01-01,365964.01
1979-02-01,354183.65
1979-03-01,375311.99
1979-04-01,377584.77
1979-05-01,369291.84
1979-06-01,385225.98
1979-07-01,390314.50
1979-08-01,412757.85
1979-09-01,414491.43
1979-10-01,387840.37
1979-11-01,406164.48
1979-12-01,414774.58
1980-01-01,440532.86
1980-02-01,440467.47
1980-03-01,397502.81
1980-04-01,415784.03
1980-05-01,437083.79
1980-06-01,450816.48
1980-07-01,482133.49
1980-08-01,486951.41
1980-09-01,501220.23
1980-10-01,511300.03
1980-11-01,565702.71
1980-12-01,548607.74
1981-01-01,525628.92
1981-02-01,534729.11
1981-03-01,556129.68
1981-04-01,545262.03
1981-05-01,546545.31
1981-06-01,543051.83
1981-07-01,544100.27
1981-08-01,512570.32
1981-09-01,487245.04
1981-10-01,513509.50
1981-11-01,534627.81
1981-12-01,520886.57
1982-01-01,514127.83
1982-02-01,485389.18
1982-03-01,482856.45
1982-04-01,504625.72
1982-05-01,487324.35
1982-06-01,479907.48
1982-07-01,471374.78
1982-08-01,528555.37
1982-09-01,535105.33
1982-10-01,596706.54
1982-11-01,620816.82
1982-12-01,632790.14
1983-01-01,656350.39
1983-02-01,671409.56
1983-03-01,696242.32
1983-04-01,751037.77
1983-05-01,744404.58
1983-06-01,773367.51
1983-07-01,750521.46
1983-08-01,761711.04
1983-09-01,772192.99
1983-10-01,763225.87
1983-11-01,779282.40
1983-12-01,775165.88
1984-01-01,770831.60
1984-02-01,743699.13
1984-03-01,756570.40
1984-04-01,763602.46
1984-05-01,721186.75
1984-06-01,736696.05
1984-07-01,727535.17
1984-08-01,807866.95
1984-09-01,808034.51
1984-10-01,811036.01
1984-11-01,801841.38
1984-12-01,822856.26
1985-01-01,886955.24
1985-02-01,897762.14
1985-03-01,898348.49
1985-04-01,897425.53
1985-05-01,949148.49
1985-06-01,963891.69
1985-07-01,962504.52
1985-08-01,954256.37
1985-09-01,924429.07
1985-10-01,967066.34
1985-11-01,1033341.30
1985-12-01,1083270.48
1986-01-01,1089263.50
1986-02-01,1170567.48
1986-03-01,1235816.97
1986-04-01,1221824.96
1986-05-01,1286693.06
1986-06-01,1308359.95
1986-07-01,1235163.54
1986-08-01,1326681.46
1986-09-01,1216931.12
1986-10-01,1287158.99
1986-11-01,1318441.14
1986-12-01,1284796.00
1987-01-01,1457773.33
1987-02-01,1515290.29
1987-03-01,1558985.34
1987-04-01,1544923.40
1987-05-01,1558053.56
1987-06-01,1636516.58
1987-07-01,1719323.76
1987-08-01,1783329.33
1987-09-01,1744134.13
1987-10-01,1368537.43
1987-11-01,1255729.38
1987-12-01,1351231.68
1988-01-01,1408052.57
1988-02-01,1473732.94
1988-03-01,1428177.72
1988-04-01,1443982.64
1988-05-01,1456451.50
1988-06-01,1523280.27
1988-07-01,1517537.93
1988-08-01,1466021.91
1988-09-01,1528475.54
1988-10-01,1571022.81
1988-11-01,1548655.43
1988-12-01,1575671.33
1989-01-01,1691008.35
1989-02-01,1648898.67
1989-03-01,1687344.35
1989-04-01,1774954.50
1989-05-01,1846759.90
1989-06-01,1836314.47
1989-07-01,2002128.60
1989-08-01,2041230.50
1989-09-01,2032972.56
1989-10-01,1985776.77
1989-11-01,2026246.04
1989-12-01,2074918.35
1990-01-01,1935627.94
1990-02-01,1960565.67
1990-03-01,2012519.29
1990-04-01,1962315.73
1990-05-01,2153614.33
1990-06-01,2139067.46
1990-07-01,2132231.46
1990-08-01,1939510.75
1990-09-01,1845119.33
1990-10-01,1837244.24
1990-11-01,1956026.64
1990-12-01,2010495.86
1991-01-01,2098051.44
1991-02-01,2248115.23
1991-03-01,2302529.88
1991-04-01,2307998.68
1991-05-01,2407585.53
1991-06-01,2297279.87
1991-07-01,2404358.95
1991-08-01,2461289.21
1991-09-01,2420109.13
1991-10-01,2452648.57
1991-11-01,2353827.27
1991-12-01,2623001.73
1992-01-01,2574165.37
1992-02-01,2607470.35
1992-03-01,2556774.45
1992-04-01,2631861.17
1992-05-01,2644712.89
1992-06-01,2605392.18
1992-07-01,2711815.03
1992-08-01,2656306.72
1992-09-01,2687533.54
1992-10-01,2696830.57
1992-11-01,2788651.81
1992-12-01,2822886.40
1993-01-01,2846456.92
1993-02-01,2885285.62
1993-03-01,2946153.08
1993-04-01,2874949.50
1993-05-01,2951840.85
1993-06-01,2960481.65
1993-07-01,2948559.37
1993-08-01,3060451.19
1993-09-01,3036990.14
1993-10-01,3099826.63
1993-11-01,3070240.22
1993-12-01,3107373.60
1994-01-01,3213030.91
1994-02-01,3125803.44
1994-03-01,2989520.98
1994-04-01,3027857.00
1994-05-01,3077568.56
1994-06-01,3002153.90
1994-07-01,3100701.49
1994-08-01,3227851.15
1994-09-01,3148936.37
1994-10-01,3219647.94
1994-11-01,3102396.81
1994-12-01,3148444.36
1995-01-01,3230093.54
1995-02-01,3355930.74
1995-03-01,3454970.67
1995-04-01,3556690.26
1995-05-01,3698879.13
1995-06-01,3784794.13
1995-07-01,3910303.22
1995-08-01,3920146.99
1995-09-01,4085578.27
1995-10-01,4070976.66
1995-11-01,4249642.34
1995-12-01,4331510.15
1996-01-01,4478949.18
1996-02-01,4520457.54
1996-03-01,4563989.00
1996-04-01,4631255.20
1996-05-01,4750693.99
1996-06-01,4768850.45
1996-07-01,4558137.34
1996-08-01,4654278.98
1996-09-01,4916289.15
1996-10-01,5051860.98
1996-11-01,5433692.81
1996-12-01,5326066.81
1997-01-01,5658788.57
1997-02-01,5703140.47
1997-03-01,5468802.42
1997-04-01,5795289.66
1997-05-01,6148136.90
1997-06-01,6423600.45
1997-07-01,6934715.18
1997-08-01,6546211.24
1997-09-01,6904691.51
1997-10-01,6674126.61
1997-11-01,6983059.21
1997-12-01,7102989.67
1998-01-01,7181576.33
1998-02-01,7699527.07
1998-03-01,8093827.59
1998-04-01,8175258.14
1998-05-01,8034709.51
1998-06-01,8361087.93
1998-07-01,8272055.67
1998-08-01,7076083.59
1998-09-01,7529392.70
1998-10-01,8141843.83
1998-11-01,8635348.51
1998-12-01,9132954.79
1999-01-01,9514841.02
1999-02-01,9219143.17
1999-03-01,9587958.88
1999-04-01,9959290.70
1999-05-01,9724077.46
1999-06-01,10263739.17
1999-07-01,9943267.48
1999-08-01,9894102.34
1999-09-01,9622849.87
1999-10-01,10231800.89
1999-11-01,10439779.60
1999-12-01,11054637.35
2000-01-01,10499225.46
2000-02-01,10300489.36
2000-03-01,11308170.95
2000-04-01,10967956.97
2000-05-01,10742915.61
2000-06-01,11007769.34
2000-07-01,10835666.29
2000-08-01,11508711.51
2000-09-01,10901127.69
2000-10-01,10855080.81
2000-11-01,9999267.97
2000-12-01,10048213.48
2001-01-01,10404670.32
2001-02-01,9455996.65
2001-03-01,8856944.49
2001-04-01,9545193.14
2001-05-01,9609177.86
2001-06-01,9375277.08
2001-07-01,9283018.41
2001-08-01,8701849.33
2001-09-01,7999162.30
2001-10-01,8151687.28
2001-11-01,8776990.63
2001-12-01,8853881.64
2002-01-01,8724653.81
2002-02-01,8556433.40
2002-03-01,8878218.21
2002-04-01,8339923.70
2002-05-01,8278509.15
2002-06-01,7688807.76
2002-07-01,7089427.15
2002-08-01,7136021.45
2002-09-01,6360436.18
2002-10-01,6920277.46
2002-11-01,7327593.76
2002-12-01,6897144.53
2003-01-01,6716455.09
2003-02-01,6615664.77
2003-03-01,6679923.19
2003-04-01,7230139.33
2003-05-01,7611041.55
2003-06-01,7708167.53
2003-07-01,7844067.14
2003-08-01,7997030.05
2003-09-01,7912099.39
2003-10-01,8359720.73
2003-11-01,8433275.86
2003-12-01,8875537.88
2004-01-01,9038453.72
2004-02-01,9164071.95
2004-03-01,9025821.14
2004-04-01,8884124.28
2004-05-01,9006024.10
2004-06-01,9181189.33
2004-07-01,8877288.28
2004-08-01,8913218.01
2004-09-01,9009742.51
2004-10-01,9147392.51
2004-11-01,9517520.68
2004-12-01,9841383.67
2005-01-01,9601467.33
2005-02-01,9803539.32
2005-03-01,9629959.58
2005-04-01,9447301.45
2005-05-01,9747921.35
2005-06-01,9761757.58
2005-07-01,10124776.72
2005-08-01,10032408.56
2005-09-01,10113620.15
2005-10-01,9945017.21
2005-11-01,10321161.60
2005-12-01,10324770.53
2006-01-01,10598156.57
2006-02-01,10626921.86
2006-03-01,10759212.54
2006-04-01,10903643.80
2006-05-01,10589843.89
2006-06-01,10604172.12
2006-07-01,10669633.53
2006-08-01,10923495.58
2006-09-01,11204974.01
2006-10-01,11570071.31
2006-11-01,11790135.87
2006-12-01,11955512.40
2007-01-01,12136311.33
2007-02-01,11898911.10
2007-03-01,12032022.23
2007-04-01,12565011.50
2007-05-01,13003444.96
2007-06-01,12787427.27
2007-07-01,12390939.09
2007-08-01,12576659.41
2007-09-01,13047031.16
2007-10-01,13254571.94
2007-11-01,12700419.10
2007-12-01,12612316.11
2008-01-01,11855816.24
2008-02-01,11470703.60
2008-03-01,11421155.93
2008-04-01,11977387.61
2008-05-01,12132538.18
2008-06-01,11109707.90
2008-07-01,11016300.99
2008-08-01,11175661.98
2008-09-01,10179847.26
2008-10-01,8470136.20
2008-11-01,7862388.16
2008-12-01,7946060.44
2009-01-01,7276296.37
2009-02-01,6501530.89
2009-03-01,7071052.05
2009-04-01,7747816.35
2009-05-01,8181164.20
2009-06-01,8197406.38
2009-07-01,8817405.16
2009-08-01,9135743.93
2009-09-01,9476668.89
2009-10-01,9300628.46
2009-11-01,9858501.05
2009-12-01,10048924.45
2010-01-01,9687436.75
2010-02-01,9987509.91
2010-03-01,10590226.41
2010-04-01,10757408.07
2010-05-01,9898422.90
2010-06-01,9380253.87
2010-07-01,10037440.10
2010-08-01,9584349.95
2010-09-01,10439670.12
2010-10-01,10836924.01
2010-11-01,10838291.21
2010-12-01,11562634.49
2011-01-01,11836675.43
2011-02-01,12242187.93
2011-03-01,12247054.58
2011-04-01,12609745.93
2011-05-01,12467009.65
2011-06-01,12259195.16
2011-07-01,12009928.05
2011-08-01,11357499.66
2011-09-01,10559109.25
2011-10-01,11713136.04
2011-11-01,11687268.71
2011-12-01,11806815.98
2012-01-01,12335922.62
2012-02-01,12869349.82
2012-03-01,13292853.56
2012-04-01,13209454.32
2012-05-01,12415548.70
2012-06-01,12927100.69
2012-07-01,13106641.91
2012-08-01,13401847.75
2012-09-01,13748186.10
2012-10-01,13494324.72
2012-11-01,13572583.60
2012-12-01,13696287.22
2013-01-01,14405700.11
2013-02-01,14601264.54
2013-03-01,15148856.42
2013-04-01,15440725.71
2013-05-01,15801885.64
2013-06-01,15589695.84
2013-07-01,16383000.64
2013-08-01,15908527.28
2013-09-01,16407391.66
2013-10-01,17161594.20
2013-11-01,17684575.77
2013-12-01,18132306.63
2014-01-01,17505363.12
2014-02-01,18306159.86
2014-03-01,18459997.27
2014-04-01,18596443.89
2014-05-01,19033018.39
2014-06-01,19426170.59
2014-07-01,19158253.96
2014-08-01,19924706.62
2014-09-01,19645305.51
2014-10-01,20125138.23
2014-11-01,20666385.61
2014-12-01,20614322.61
2015-01-01,19995472.93
2015-02-01,21144687.07
2015-03-01,20810269.80
2015-04-01,21009935.77
2015-05-01,21280094.61
2015-06-01,20868129.73
2015-07-01,21305360.48
2015-08-01,20019918.47
2015-09-01,19524554.35
2015-10-01,21171538.89
2015-11-01,21234484.80
2015-12-01,20899575.34
2016-01-01,19862471.65
2016-02-01,19835674.52
2016-03-01,21181273.35
2016-04-01,21263414.77
2016-05-01,21645246.55
2016-06-01,21701356.47
2016-07-01,22501442.26
2016-08-01,22533051.94
2016-09-01,22537262.92
2016-10-01,22126173.04
2016-11-01,22945618.39
2016-12-01,23399146.18
2017-01-01,23842939.49
2017-02-01,24789698.57
2017-03-01,24818573.85
2017-04-01,25073474.73
2017-05-01,25426321.86
2017-06-01,25585026.51
2017-07-01,26111125.30
2017-08-01,26191079.19
2017-09-01,26731342.18
2017-10-01,27355113.79
2017-11-01,28194082.77
2017-12-01,28507554.52
2018-01-01,30139718.61
2018-02-01,29028895.46
2018-03-01,28291154.01
2018-04-01,28399709.74
2018-05-01,29083638.17
2018-06-01,29262632.07
2018-07-01,30351634.70
2018-08-01,31340612.93
2018-09-01,31519005.26
2018-10-01,29364679.93
2018-11-01,29963076.29
2018-12-01,27257714.42
2019-01-01,29442008.79
2019-02-01,30387345.98
2019-03-01,30977812.58
2019-04-01,32232082.41
2019-05-01,30183797.15
2019-06-01,32311051.92
2019-07-01,32775462.62
2019-08-01,32256254.52
2019-09-01,32859791.55
2019-10-01,33571501.50
2019-11-01,34790114.75
2019-12-01,35840179.50
2020-01-01,35826124.68
2020-02-01,32876963.59
2020-03-01,28816213.73
2020-04-01,32510280.39
2020-05-01,34058662.42
2020-06-01,34736028.29
2020-07-01,36694625.19
2020-08-01,39332228.60
2020-09-01,37837714.27
2020-10-01,36831509.31
2020-11-01,40863219.84
2020-12-01,42434352.09
2021-01-01,42005926.10
2021-02-01,43164218.46
2021-03-01,45054619.39
2021-04-01,47459142.44
2021-05-01,47790606.56
2021-06-01,48906296.94
2021-07-01,50068034.64
2021-08-01,51590385.17
2021-09-01,49190948.10
2021-10-01,52637332.70
2021-11-01,52272618.27
2021-12-01,54615289.16
2022-01-01,51789121.45
2022-02-01,50238442.52
2022-03-01,52103796.34
2022-04-01,47560260.60
2022-05-01,47647488.00
2022-06-01,43714489.36
2022-07-01,47745160.81
2022-08-01,45798048.39
2022-09-01,41580070.46
2022-10-01,44946446.48
2022-11-01,47458267.43
2022-12-01,44723975.60
2023-01-01,47534174.41
2023-02-01,46374350.79
2023-03-01,48076953.05
2023-04-01,48827382.12
2023-05-01,49039626.34
2023-06-01,52279946.46
2023-07-01,53959415.69
2023-08-01,53100321.52
2023-09-01,50568594.12
2023-10-01,49505294.87
2023-11-01,54026408.52
2023-12-01,56480861.73
2024-01-01,57429972.40
2024-02-01,60496493.98
2024-03-01,62442951.63
2024-04-01,59892465.60
2024-05-01,62862244.29
2024-06-01,65117852.91
2024-07-01,65910498.15
2024-08-01,67509246.99
2024-09-01,68951045.48
2024-10-01,68325796.87
2024-11-01,72336559.96
2024-12-01,70612194.22
2025-01-01,72578554.47
2025-02-01,71631575.79
2025-03-01,67595546.19
2025-04-01,67137149.46
2025-05-01,71363113.13
2025-06-01,74992101.47
2025-07-01,76675125.41
2025-08-01,78229466.94
2025-09-01,81084838.71
2025-10-01,82983335.60
2025-11-01,83186717.38
2025-12-01,83237634.92
2026-01-01,84444600.68
2026-02-01,83802833.51
2026-03-01,79629864.89
2026-04-01,87985153.57
2026-05-01,92616080.99
2026-06-01,91734076.38
