DD-MM-YYYY,value
01-01-1871,
01-02-1871,-0.007375011804
01-03-1871,-0.003552413693
01-04-1871,0.05404830716
01-05-1871,0.03959945654
01-06-1871,0.02735731781
01-07-1871,-0.0122288776
01-08-1871,0.02428322572
01-09-1871,-0.01065301738
01-10-1871,-0.01828344831
01-11-1871,0.005879259677
01-12-1871,-0.01469306711
01-01-1872,-0.0253390698
01-02-1872,-0.0007622576244
01-03-1872,-0.006614474065
01-04-1872,0.002319465314
01-05-1872,0.02468072661
01-06-1872,0.02291913303
01-07-1872,-0.003269344797
01-08-1872,-0.004259634531
01-09-1872,-0.01618716668
01-10-1872,0.03920936764
01-11-1872,-0.0207003786
01-12-1872,0.02671002984
01-01-1873,-0.01152701714
01-02-1873,-0.01478254833
01-03-1873,0.01346380065
01-04-1873,0.01225498312
01-05-1873,0.04158336918
01-06-1873,0.04699634315
01-07-1873,-0.02050916113
01-08-1873,0.002532874445
01-09-1873,-0.01838313836
01-10-1873,0.004022293385
01-11-1873,0.03414378585
01-12-1873,0.02889220114
01-01-1874,-0.02449324304
01-02-1874,0.02363061476
01-03-1874,0.01051598553
01-04-1874,0.02654760095
01-05-1874,0.01242401883
01-06-1874,0.03152186279
01-07-1874,-0.03810777062
01-08-1874,0.01332473106
01-09-1874,0.0008909740045
01-10-1874,0.02170135153
01-11-1874,0.02540912258
01-12-1874,0.01947232037
01-01-1875,-0.01059881033
01-02-1875,0.01149790531
01-03-1875,0.0050522607
01-04-1875,0.008320905026
01-05-1875,0.04256107923
01-06-1875,0.0319992124
01-07-1875,-0.03557710344
01-08-1875,-0.00548656465
01-09-1875,0.0104535953
01-10-1875,0.0066782748
01-11-1875,0.01746172942
01-12-1875,0.01903633479
01-01-1876,-0.003935871264
01-02-1876,0.01351899538
01-03-1876,0.0003821199755
01-04-1876,0.009705199961
01-05-1876,0.04084637125
01-06-1876,0.04164246368
01-07-1876,-0.01626721961
01-08-1876,-0.02532924002
01-09-1876,-0.02338795266
01-10-1876,-0.02210269052
01-11-1876,-0.002097285255
01-12-1876,-0.01569250554
01-01-1877,-0.03663915165
01-02-1877,0.0260136207
01-03-1877,0.04292518741
01-04-1877,-0.01683352904
01-05-1877,-0.00009633105379
01-06-1877,0.04630954493
01-07-1877,-0.005582108235
01-08-1877,0.03288878569
01-09-1877,-0.01166944562
01-10-1877,0.000230834083
01-11-1877,0.02894917333
01-12-1877,-0.000420426517
01-01-1878,0.0343016963
01-02-1878,0.01370941078
01-03-1878,0.0177577407
01-04-1878,0.005971448196
01-05-1878,0.05602169824
01-06-1878,0.01480782947
01-07-1878,-0.01651669371
01-08-1878,-0.005965379498
01-09-1878,0.003916585929
01-10-1878,0.007056354549
01-11-1878,0.01726253046
01-12-1878,0.02920935068
01-01-1879,-0.01558265173
01-02-1879,-0.004350097667
01-03-1879,0.01045664164
01-04-1879,0.02258028966
01-05-1879,0.02640057773
01-06-1879,0.009467583729
01-07-1879,-0.01561499899
01-08-1879,0.001416088514
01-09-1879,-0.02335556405
01-10-1879,-0.04949433682
01-11-1879,-0.038705295
01-12-1879,-0.01980424061
01-01-1880,-0.02310657829
01-02-1880,0.02488532747
01-03-1880,0.001283827703
01-04-1880,0.04367918397
01-05-1880,0.04311109136
01-06-1880,0.03556906665
01-07-1880,-0.00206210445
01-08-1880,0.01456102756
01-09-1880,-0.01170513122
01-10-1880,-0.006688861294
01-11-1880,0.01744296854
01-12-1880,0.003586306493
01-01-1881,0.01871934795
01-02-1881,-0.003264117843
01-03-1881,0.006810130681
01-04-1881,0.002246105741
01-05-1881,0.03325280654
01-06-1881,0.009806545964
01-07-1881,-0.01972859135
01-08-1881,-0.0234222184
01-09-1881,-0.02629735619
01-10-1881,-0.01280575198
01-11-1881,0.01932037589
01-12-1881,0.01466772089
01-01-1882,0.0006704969509
01-02-1882,-0.005377957488
01-03-1882,0.009686172498
01-04-1882,0.004043072691
01-05-1882,0.001913495471
01-06-1882,-0.01141462041
01-07-1882,0.005125572812
01-08-1882,-0.003694691159
01-09-1882,0.0300775521
01-10-1882,0.004290988716
01-11-1882,0.01437024928
01-12-1882,0.02344170496
01-01-1883,-0.007077153689
01-02-1883,-0.006660873533
01-03-1883,0.01602520582
01-04-1883,0.0129719829
01-05-1883,0.009354526412
01-06-1883,0.03502917377
01-07-1883,0.01579841162
01-08-1883,0.005456113328
01-09-1883,0.02424156642
01-10-1883,0.007426230277
01-11-1883,0.02363082345
01-12-1883,0.00709987165
01-01-1884,0.0001495657324
01-02-1884,0.002724900928
01-03-1884,0.007230641344
01-04-1884,0.01810552486
01-05-1884,0.001545063418
01-06-1884,-0.007589999741
01-07-1884,0.01316571136
01-08-1884,0.006477938832
01-09-1884,0.01852270798
01-10-1884,0.016016501
01-11-1884,0.03662894401
01-12-1884,0.02150451563
01-01-1885,-0.006943981752
01-02-1885,-0.005610263076
01-03-1885,0.02815055178
01-04-1885,-0.01386296759
01-05-1885,0.02739217891
01-06-1885,0.0332095919
01-07-1885,-0.009704674467
01-08-1885,0.004745855211
01-09-1885,0.01734900477
01-10-1885,0.003723164575
01-11-1885,-0.009720572138
01-12-1885,-0.01467810374
01-01-1886,0.02238770941
01-02-1886,0.02096473188
01-03-1886,0.02174690655
01-04-1886,0.01137915695
01-05-1886,0.02615773533
01-06-1886,0.02088632938
01-07-1886,-0.01186859988
01-08-1886,-0.01120632842
01-09-1886,0.01207071171
01-10-1886,0.009932922382
01-11-1886,0.000642582509
01-12-1886,-0.00428119061
01-01-1887,-0.03031574697
01-02-1887,-0.0023900309
01-03-1887,0.005041376302
01-04-1887,0.004523708875
01-05-1887,0.003551616538
01-06-1887,0.01497378032
01-07-1887,0.002445724497
01-08-1887,-0.01512585122
01-09-1887,-0.0002307167698
01-10-1887,-0.00586026147
01-11-1887,0.0007235458408
01-12-1887,-0.02907298919
01-01-1888,-0.006814053955
01-02-1888,0.02475696535
01-03-1888,-0.01114589175
01-04-1888,0.01232364929
01-05-1888,0.02757638109
01-06-1888,0.02255143122
01-07-1888,-0.01164465724
01-08-1888,0.006582593475
01-09-1888,0.01037603544
01-10-1888,-0.0181362221
01-11-1888,-0.009897141403
01-12-1888,0.006070068361
01-01-1889,0.03129319387
01-02-1889,0.02468024278
01-03-1889,0.0246713797
01-04-1889,-0.004229231748
01-05-1889,0.03063177388
01-06-1889,0.004067901605
01-07-1889,-0.006118315701
01-08-1889,0.0006447264666
01-09-1889,-0.00977439221
01-10-1889,-0.004738597623
01-11-1889,0.001637640089
01-12-1889,-0.008598376351
01-01-1890,0.0155513037
01-02-1890,-0.01520576433
01-03-1890,-0.003916965151
01-04-1890,-0.001338829126
01-05-1890,-0.009165657295
01-06-1890,0.004779170167
01-07-1890,0.005762082938
01-08-1890,-0.02419645928
01-09-1890,0.001817287911
01-10-1890,-0.01178161611
01-11-1890,0.02733626487
01-12-1890,-0.004869460837
01-01-1891,0.001000794609
01-02-1891,-0.008308433604
01-03-1891,-0.005100211746
01-04-1891,-0.004984637495
01-05-1891,0.01466972433
01-06-1891,0.02718894367
01-07-1891,-0.02583325227
01-08-1891,0.0001623636813
01-09-1891,0.02406334875
01-10-1891,-0.007799512546
01-11-1891,0.01664833198
01-12-1891,0.01091134727
01-01-1892,0.02235136301
01-02-1892,0.003350043114
01-03-1892,0.03399311189
01-04-1892,0.004576005026
01-05-1892,0.0114438929
01-06-1892,0.009295880296
01-07-1892,-0.03340622139
01-08-1892,-0.01388883908
01-09-1892,-0.007330270066
01-10-1892,0.001264636658
01-11-1892,-0.02195314694
01-12-1892,-0.01392327418
01-01-1893,-0.04019900435
01-02-1893,-0.01443965543
01-03-1893,0.03308310465
01-04-1893,0.01254076438
01-05-1893,0.01100288601
01-06-1893,0.01215724334
01-07-1893,0.01784062613
01-08-1893,0.05020166275
01-09-1893,-0.0235011269
01-10-1893,-0.01446202606
01-11-1893,0.0470477832
01-12-1893,0.0288306244
01-01-1894,0.0184161112
01-02-1894,0.02607072231
01-03-1894,0.03534825689
01-04-1894,0.004000055994
01-05-1894,-0.001457009505
01-06-1894,0.007304986078
01-07-1894,0.0007061796107
01-08-1894,-0.02425144907
01-09-1894,-0.006736647607
01-10-1894,0.02822217591
01-11-1894,0.009426375354
01-12-1894,0.01742322936
01-01-1895,-0.01659683177
01-02-1895,0.05323469817
01-03-1895,0.01067933818
01-04-1895,-0.0289971092
01-05-1895,-0.002283426961
01-06-1895,0.002823576924
01-07-1895,0.01589546092
01-08-1895,0.002768051376
01-09-1895,0.005822320123
01-10-1895,-0.03558364002
01-11-1895,0.02993928252
01-12-1895,0.01215224102
01-01-1896,-0.01823841713
01-02-1896,0.01195562897
01-03-1896,0.01427541977
01-04-1896,0.02681176497
01-05-1896,0.01137661017
01-06-1896,0.01964726168
01-07-1896,-0.0190187371
01-08-1896,-0.0178003648
01-09-1896,0.03080279207
01-10-1896,-0.01612861503
01-11-1896,-0.003433696374
01-12-1896,0.004885106383
01-01-1897,0.05272935578
01-02-1897,0.007360087772
01-03-1897,0.008794343313
01-04-1897,0.02333435676
01-05-1897,0.008148636297
01-06-1897,0.01644597307
01-07-1897,0.01270965095
01-08-1897,-0.04427236833
01-09-1897,-0.02463965816
01-10-1897,0.03013227354
01-11-1897,0.01001788009
01-12-1897,0.01041104617
01-01-1898,0.003034870892
01-02-1898,-0.03393437217
01-03-1898,-0.03104449961
01-04-1898,-0.01316666864
01-05-1898,-0.05055379097
01-06-1898,0.08984773713
01-07-1898,0.04373235618
01-08-1898,0.006574626357
01-09-1898,0.003128694878
01-10-1898,0.005043239599
01-11-1898,-0.000790728195
01-12-1898,-0.002325133966
01-01-1899,0.009935493965
01-02-1899,-0.03101427747
01-03-1899,0.006011036628
01-04-1899,-0.003303541814
01-05-1899,0.0006197876554
01-06-1899,-0.002734929078
01-07-1899,-0.01628732654
01-08-1899,-0.008075921963
01-09-1899,-0.03550849201
01-10-1899,-0.00981752361
01-11-1899,-0.004429201513
01-12-1899,0.01353443671
01-01-1900,0.002487498496
01-02-1900,-0.00572491818
01-03-1900,0.01222281084
01-04-1900,-0.01368060909
01-05-1900,0.03557264555
01-06-1900,0.01440753798
01-07-1900,-0.01389127752
01-08-1900,0.006379526275
01-09-1900,-0.001840486967
01-10-1900,0.01533860337
01-11-1900,0.02068236233
01-12-1900,0.02608401543
01-01-1901,-0.006848494041
01-02-1901,0.01493633342
01-03-1901,-0.001215724746
01-04-1901,0.02292037525
01-05-1901,-0.001654188195
01-06-1901,0.005602643115
01-07-1901,-0.01327724525
01-08-1901,-0.01931695757
01-09-1901,-0.003041596521
01-10-1901,0.01235256431
01-11-1901,-0.009688075345
01-12-1901,-0.008646389279
01-01-1902,0.01626878817
01-02-1902,0.002383066084
01-03-1902,0.002383095251
01-04-1902,-0.01044711418
01-05-1902,-0.01116552903
01-06-1902,-0.03671113388
01-07-1902,-0.02333991577
01-08-1902,0.01525219915
01-09-1902,0.02637550802
01-10-1902,-0.05782862952
01-11-1902,0.02683312591
01-12-1902,-0.01593439254
01-01-1903,-0.008558194264
01-02-1903,0.006131840035
01-03-1903,0.04613203733
01-04-1903,-0.01214468111
01-05-1903,0.03288989235
01-06-1903,-0.004450236559
01-07-1903,-0.004919038768
01-08-1903,0.002482813575
01-09-1903,-0.00303421347
01-10-1903,0.01549516112
01-11-1903,0.007730927186
01-12-1903,0.001540775093
01-01-1904,-0.02239636276
01-02-1904,-0.02915145583
01-03-1904,0.01581264222
01-04-1904,0.01312421121
01-05-1904,0.02223627908
01-06-1904,0.00530568002
01-07-1904,0.0006228800043
01-08-1904,-0.01658063388
01-09-1904,-0.006188415663
01-10-1904,0.002527826527
01-11-1904,-0.02735279758
01-12-1904,0.003005043361
01-01-1905,0.003004307081
01-02-1905,0.002544412063
01-03-1905,0.02936478908
01-04-1905,0.002506382366
01-05-1905,0.008312889099
01-06-1905,0.008206304401
01-07-1905,0.002506223706
01-08-1905,-0.00608615603
01-09-1905,0.02252743936
01-10-1905,0.002478366652
01-11-1905,-0.01944012053
01-12-1905,-0.02781704553
01-01-1906,0.004450025981
01-02-1906,-0.003170601853
01-03-1906,0.004485304722
01-04-1906,0.01312232542
01-05-1906,-0.01894559993
01-06-1906,-0.00220480392
01-07-1906,0.03807966092
01-08-1906,-0.0147277585
01-09-1906,-0.003855593544
01-10-1906,-0.02069591654
01-11-1906,-0.009163952344
01-12-1906,-0.009055114649
01-01-1907,0.004629705315
01-02-1907,-0.01948709761
01-03-1907,0.02204807998
01-04-1907,0.003534126006
01-05-1907,-0.02494543903
01-06-1907,-0.01439257035
01-07-1907,0.002586472734
01-08-1907,-0.01198700555
01-09-1907,-0.009203559212
01-10-1907,-0.01347312941
01-11-1907,0.01816794493
01-12-1907,-0.0006765352865
01-01-1908,0.01383490271
01-02-1908,0.01822910619
01-03-1908,0.02273694426
01-04-1908,0.00702288604
01-05-1908,0.00270441037
01-06-1908,-0.006394265979
01-07-1908,-0.009227909326
01-08-1908,-0.001368291816
01-09-1908,-0.001370634157
01-10-1908,-0.008020539333
01-11-1908,-0.009408978582
01-12-1908,-0.006302116931
01-01-1909,0.01342478958
01-02-1909,-0.007802687323
01-03-1909,0.002754853377
01-04-1909,-0.01791602973
01-05-1909,-0.007479660174
01-06-1909,-0.007376045335
01-07-1909,-0.003438138513
01-08-1909,-0.02064553959
01-09-1909,-0.01543961065
01-10-1909,-0.01560349976
01-11-1909,-0.01782696908
01-12-1909,-0.01045301977
01-01-1910,0.006002546477
01-02-1910,0.002892077602
01-03-1910,-0.02027620389
01-04-1910,-0.00647008674
01-05-1910,0.01978650397
01-06-1910,0.01475795305
01-07-1910,0.00345013166
01-08-1910,0.01426782091
01-09-1910,0.01713575081
01-10-1910,0.03327408802
01-11-1910,0.02356852645
01-12-1910,0.0007250327939
01-01-1911,0.002892337775
01-02-1911,0.04501494401
01-03-1911,-0.007694438786
01-04-1911,0.03164280757
01-05-1911,-0.01169184875
01-06-1911,0.006241893406
01-07-1911,-0.007869182005
01-08-1911,-0.03480997987
01-09-1911,-0.008503375266
01-10-1911,0.002930450023
01-11-1911,0.01119181617
01-12-1911,0.01237908392
01-01-1912,-0.006442385909
01-02-1912,-0.005229028709
01-03-1912,-0.01409216098
01-04-1912,-0.02284977917
01-05-1912,0.002365701612
01-06-1912,0.01062208871
01-07-1912,0.002917533099
01-08-1912,-0.01125343641
01-09-1912,-0.004635619183
01-10-1912,0.002411224809
01-11-1912,0.003495480783
01-12-1912,0.01163741254
01-01-1913,-0.006812051465
01-02-1913,0.004552478195
01-03-1913,0.00127116945
01-04-1913,-0.0003644647119
01-05-1913,0.01994230238
01-06-1913,-0.009488308251
01-07-1913,-0.03107652516
01-08-1913,-0.001489045709
01-09-1913,-0.01149536887
01-10-1913,-0.004336401718
01-11-1913,0.004984720707
01-12-1913,0.02215389014
01-01-1914,0.01191836452
01-02-1914,0.01591374831
01-03-1914,-0.002057904546
01-04-1914,0.00536004873
01-05-1914,-0.008248742117
01-06-1914,-0.0003998282992
01-07-1914,-0.01258198454
01-08-1914,-0.01667753098
01-09-1914,0.003044286141
01-10-1914,0.01294738679
01-11-1914,-0.006816911246
01-12-1914,0.006103281623
01-01-1915,0.005292094822
01-02-1915,0.01306053149
01-03-1915,0.02119757069
01-04-1915,-0.003664362543
01-05-1915,-0.009159968501
01-06-1915,0.0002080455185
01-07-1915,-0.008828876614
01-08-1915,0.01329652883
01-09-1915,-0.00376062954
01-10-1915,-0.01018100401
01-11-1915,-0.00329427716
01-12-1915,0.01102998095
01-01-1916,-0.008899592237
01-02-1916,0.01322243815
01-03-1916,-0.002125389847
01-04-1916,-0.008699808628
01-05-1916,-0.004171767381
01-06-1916,-0.01459086678
01-07-1916,-0.00320739025
01-08-1916,-0.003935025291
01-09-1916,-0.01285433109
01-10-1916,-0.01474594564
01-11-1916,-0.01996217691
01-12-1916,-0.001121624856
01-01-1917,-0.01004466623
01-02-1917,-0.01705504503
01-03-1917,-0.01901914253
01-04-1917,-0.04798119008
01-05-1917,-0.03194604437
01-06-1917,-0.02042621016
01-07-1917,0.02005031812
01-08-1917,-0.01342579977
01-09-1917,-0.009552651974
01-10-1917,-0.01696746303
01-11-1917,0.00315967396
01-12-1917,-0.02314492231
01-01-1918,-0.01597330071
01-02-1918,0.0008447243467
01-03-1918,0.01285810421
01-04-1918,-0.0098716066
01-05-1918,-0.01702392552
01-06-1918,-0.0005862961299
01-07-1918,-0.02224915875
01-08-1918,-0.01531630135
01-09-1918,-0.01834362157
01-10-1918,-0.01908938254
01-11-1918,-0.01013784822
01-12-1918,-0.02467181164
01-01-1919,0.00317367412
01-02-1919,0.01691330187
01-03-1919,-0.01062865176
01-04-1919,-0.01332919686
01-05-1919,-0.004095437863
01-06-1919,0.002336299158
01-07-1919,-0.02720387737
01-08-1919,-0.01765740425
01-09-1919,0.002215654793
01-10-1919,-0.01116717561
01-11-1919,-0.02535696267
01-12-1919,-0.02405409306
01-01-1920,-0.01900201947
01-02-1920,-0.01534582473
01-03-1920,-0.00904454722
01-04-1920,-0.03957203471
01-05-1920,-0.03270153672
01-06-1920,-0.006740480474
01-07-1920,0.007135637754
01-08-1920,0.02156064079
01-09-1920,0.03866878758
01-10-1920,0.03707363259
01-11-1920,-0.0007383516415
01-12-1920,0.01021563722
01-01-1921,0.03911001385
01-02-1921,0.03313495771
01-03-1921,0.01066416832
01-04-1921,0.01783186086
01-05-1921,0.02627561535
01-06-1921,0.008531810471
01-07-1921,-0.0005158337379
01-08-1921,0.007473958207
01-09-1921,0.02366978698
01-10-1921,0.02698825586
01-11-1921,0.02476600402
01-12-1921,0.02309227993
01-01-1922,0.02908188977
01-02-1922,-0.0002493889891
01-03-1922,0.02302296136
01-04-1922,0.0140597003
01-05-1922,0.005159162176
01-06-1922,0.005142820013
01-07-1922,0.005509616057
01-08-1922,0.01715462665
01-09-1922,-0.002129465041
01-10-1922,-0.01118119117
01-11-1922,-0.004758505244
01-12-1922,-0.001539649775
01-01-1923,0.009573800011
01-02-1923,0.002805470615
01-03-1923,-0.0003565669975
01-04-1923,-0.003077961681
01-05-1923,0.005248158398
01-06-1923,0.0001103658016
01-07-1923,-0.008053326208
01-08-1923,0.008686900198
01-09-1923,-0.002999782302
01-10-1923,-0.005321664337
01-11-1923,0.00605221556
01-12-1923,0.005231868898
01-01-1924,0.007607513688
01-02-1924,0.01104611635
01-03-1924,0.00943553251
01-04-1924,0.01354727357
01-05-1924,0.01002454455
01-06-1924,0.01734526241
01-07-1924,0.0006852526841
01-08-1924,0.01164091391
01-09-1924,-0.003416556341
01-10-1924,0.001484215862
01-11-1924,0.0007881523785
01-12-1924,-0.00738567495
01-01-1925,0.003300021646
01-02-1925,0.009950630625
01-03-1925,-0.003315186773
01-04-1925,0.0115881501
01-05-1925,0.002338025072
01-06-1925,-0.0017824013
01-07-1925,-0.008176793474
01-08-1925,-0.001713789616
01-09-1925,0.003208322578
01-10-1925,0.005652843428
01-11-1925,-0.0111315631
01-12-1925,0.007944080516
01-01-1926,0.005612536209
01-02-1926,0.00808532287
01-03-1926,0.008726935366
01-04-1926,-0.001694078421
01-05-1926,0.01120307272
01-06-1926,0.008725306997
01-07-1926,0.01369018178
01-08-1926,0.007178471951
01-09-1926,-0.0026485797
01-10-1926,-0.0009791263353
01-11-1926,0.002321256585
01-12-1926,0.007970269493
01-01-1927,0.01860566803
01-02-1927,0.01120185424
01-03-1927,0.0179508911
01-04-1927,0.004476275633
01-05-1927,0.0003492751251
01-06-1927,-0.01110601022
01-07-1927,0.01847831881
01-08-1927,0.01198927505
01-09-1927,-0.001370363319
01-10-1927,-0.002183352494
01-11-1927,0.01358565185
01-12-1927,0.007714343922
01-01-1928,0.001806751969
01-02-1928,0.01353235547
01-03-1928,0.004330129681
01-04-1928,0.0001393902193
01-05-1928,-0.006477016703
01-06-1928,0.004376711153
01-07-1928,-0.008032711975
01-08-1928,-0.002131340656
01-09-1928,-0.007047919745
01-10-1928,0.007877434155
01-11-1928,0.01041321709
01-12-1928,0.002835442696
01-01-1929,-0.002931401317
01-02-1929,-0.005341910784
01-03-1929,-0.001049319755
01-04-1929,0.01743319269
01-05-1929,-0.002866842557
01-06-1929,-0.006949347971
01-07-1929,-0.004410779439
01-08-1929,-0.002758684069
01-09-1929,0.003921596629
01-10-1929,0.01058206762
01-11-1929,0.02487684412
01-12-1929,0.007784079564
01-01-1930,0.002817170404
01-02-1930,0.01043394138
01-03-1930,0.01888616932
01-04-1930,-0.00976412213
01-05-1930,0.01378530412
01-06-1930,0.01377454267
01-07-1930,0.01478916538
01-08-1930,0.00794618925
01-09-1930,-0.001663529099
01-10-1930,0.01129954156
01-11-1930,0.01047050443
01-12-1930,0.01879308413
01-01-1931,0.01698789433
01-02-1931,0.007024007496
01-03-1931,0.01169937734
01-04-1931,0.01003422082
01-05-1931,0.02431784825
