DD-MM-YYYY,value
01-11-1906,435.27
01-12-1906,435.97
01-01-1907,433.33
01-02-1907,434.02
01-03-1907,438.92
01-04-1907,440.47
01-05-1907,438.62
01-06-1907,436.81
01-07-1907,437.94
01-08-1907,432.69
01-09-1907,428.71
01-10-1907,427.29
01-11-1907,417.30
01-12-1907,408.15
01-01-1908,409.29
01-02-1908,412.18
01-03-1908,421.55
01-04-1908,429.22
01-05-1908,430.39
01-06-1908,427.63
01-07-1908,428.34
01-08-1908,427.76
01-09-1908,427.17
01-10-1908,428.35
01-11-1908,428.88
01-12-1908,430.71
01-01-1909,431.90
01-02-1909,433.09
01-03-1909,434.28
01-04-1909,435.48
01-05-1909,436.68
01-06-1909,437.88
01-07-1909,436.38
01-08-1909,431.69
01-09-1909,429.27
01-10-1909,430.94
01-11-1909,427.37
01-12-1909,426.97
01-01-1910,425.44
01-02-1910,426.67
01-03-1910,426.05
01-04-1910,427.29
01-05-1910,427.60
01-06-1910,429.78
01-07-1910,431.26
01-08-1910,433.21
01-09-1910,436.35
01-10-1910,437.61
01-11-1910,438.88
01-12-1910,439.19
01-01-1911,440.47
01-02-1911,446.06
01-03-1911,447.34
01-04-1911,446.92
01-05-1911,441.69
01-06-1911,444.45
01-07-1911,445.74
01-08-1911,444.11
01-09-1911,444.91
01-10-1911,446.22
01-11-1911,446.56
01-12-1911,447.38
01-01-1912,449.18
01-02-1912,451.48
01-03-1912,454.30
01-04-1912,457.37
01-05-1912,458.45
01-06-1912,458.78
01-07-1912,460.12
01-08-1912,459.44
01-09-1912,461.80
01-10-1912,462.91
01-11-1912,464.53
01-12-1912,465.37
01-01-1913,466.73
01-02-1913,468.86
01-03-1913,469.46
01-04-1913,469.28
01-05-1913,473.76
01-06-1913,474.10
01-07-1913,464.06
01-08-1913,463.36
01-09-1913,462.66
01-10-1913,460.66
01-11-1913,467.58
01-12-1913,473.21
01-01-1914,478.85
01-02-1914,481.61
01-03-1914,480.62
01-04-1914,478.31
01-05-1914,479.21
01-06-1914,479.01
01-07-1914,477.76
01-08-1914,479.19
01-09-1914,480.65
01-10-1914,482.10
01-11-1914,483.56
01-12-1914,481.74
01-01-1915,484.29
01-02-1915,485.75
01-03-1915,491.09
01-04-1915,494.23
01-05-1915,494.60
01-06-1915,494.71
01-07-1915,490.34
01-08-1915,496.86
01-09-1915,494.99
01-10-1915,494.80
01-11-1915,498.01
01-12-1915,503.50
01-01-1916,503.86
01-02-1916,510.53
01-03-1916,514.34
01-04-1916,514.72
01-05-1916,517.41
01-06-1916,514.62
01-07-1916,512.97
01-08-1916,515.69
01-09-1916,518.40
01-10-1916,519.96
01-11-1916,518.60
01-12-1916,522.52
01-01-1917,521.73
01-02-1917,525.98
01-03-1917,515.98
01-04-1917,515.78
01-05-1917,507.23
01-06-1917,504.63
01-07-1917,506.83
01-08-1917,507.84
01-09-1917,514.60
01-10-1917,513.47
01-11-1917,515.09
01-12-1917,510.63
01-01-1918,513.47
01-02-1918,517.58
01-03-1918,520.51
01-04-1918,522.74
01-05-1918,524.69
01-06-1918,531.62
01-07-1918,533.94
01-08-1918,536.20
01-09-1918,536.62
01-10-1918,536.44
01-11-1918,540.95
01-12-1918,534.08
01-01-1919,535.78
01-02-1919,534.93
01-03-1919,535.78
01-04-1919,538.31
01-05-1919,542.52
01-06-1919,543.79
01-07-1919,544.65
01-08-1919,544.26
01-09-1919,548.55
01-10-1919,551.56
01-11-1919,549.46
01-12-1919,547.83
01-01-1920,548.80
01-02-1920,545.98
01-03-1920,546.59
01-04-1920,540.95
01-05-1920,530.99
01-06-1920,535.09
01-07-1920,536.33
01-08-1920,534.72
01-09-1920,547.19
01-10-1920,564.64
01-11-1920,561.39
01-12-1920,555.67
01-01-1921,565.49
01-02-1921,565.78
01-03-1921,568.71
01-04-1921,572.52
01-05-1921,574.58
01-06-1921,576.21
01-07-1921,579.18
01-08-1921,583.51
01-09-1921,590.58
01-10-1921,606.51
01-11-1921,617.98
01-12-1921,628.62
01-01-1922,631.94
01-02-1922,631.79
01-03-1922,638.68
01-04-1922,647.66
01-05-1922,651.00
01-06-1922,654.35
01-07-1922,661.90
01-08-1922,665.24
01-09-1922,663.82
01-10-1922,660.35
01-11-1922,661.15
01-12-1922,664.06
01-01-1923,666.45
01-02-1923,668.32
01-03-1923,668.08
01-04-1923,669.99
01-05-1923,673.50
01-06-1923,677.56
01-07-1923,680.01
01-08-1923,681.93
