DD-MM-YYYY,value
01-11-1888,8.277679339
01-12-1888,8.277679339
01-01-1889,7.992232066
01-02-1889,7.897091074
01-03-1889,7.801941983
01-04-1889,7.801941983
01-05-1889,7.611651901
01-06-1889,7.611651901
01-07-1889,7.611651901
01-08-1889,7.611651901
01-09-1889,7.706792893
01-10-1889,7.706792893
01-11-1889,7.706792893
01-12-1889,7.801941983
01-01-1890,7.611651901
01-02-1890,7.611651901
01-03-1890,7.611651901
01-04-1890,7.611651901
01-05-1890,7.706792893
01-06-1890,7.706792893
01-07-1890,7.706792893
01-08-1890,7.992232066
01-09-1890,8.087381157
01-10-1890,8.087381157
01-11-1890,7.897091074
01-12-1890,7.897091074
01-01-1891,7.801941983
01-02-1891,7.897091074
01-03-1891,7.992232066
01-04-1891,8.087381157
01-05-1891,7.992232066
01-06-1891,7.801941983
01-07-1891,7.706792893
01-08-1891,7.706792893
01-09-1891,7.611651901
01-10-1891,7.611651901
01-11-1891,7.51650281
01-12-1891,7.51650281
01-01-1892,7.326212727
01-02-1892,7.326212727
01-03-1892,7.135922645
01-04-1892,7.040773554
01-05-1892,7.040773554
01-06-1892,7.040773554
01-07-1892,7.231071736
01-08-1892,7.326212727
01-09-1892,7.326212727
01-10-1892,7.326212727
01-11-1892,7.51650281
01-12-1892,7.611651901
01-01-1893,7.897091074
01-02-1893,7.992232066
01-03-1893,7.801941983
01-04-1893,7.706792893
01-05-1893,7.611651901
01-06-1893,7.421361818
01-07-1893,7.231071736
01-08-1893,6.945632562
01-09-1893,7.231071736
01-10-1893,7.326212727
01-11-1893,7.135922645
01-12-1893,7.040773554
01-01-1894,6.850483471
01-02-1894,6.755342479
01-03-1894,6.565052397
01-04-1894,6.565052397
01-05-1894,6.565052397
01-06-1894,6.565052397
01-07-1894,6.565052397
01-08-1894,6.755342479
01-09-1894,6.850483471
01-10-1894,6.660193388
01-11-1894,6.660193388
01-12-1894,6.565052397
01-01-1895,6.565052397
01-02-1895,6.565052397
01-03-1895,6.565052397
01-04-1895,6.850483471
01-05-1895,6.945632562
01-06-1895,7.040773554
01-07-1895,6.945632562
01-08-1895,6.850483471
01-09-1895,6.850483471
01-10-1895,6.850483471
01-11-1895,6.850483471
01-12-1895,6.755342479
01-01-1896,6.660193388
01-02-1896,6.565052397
01-03-1896,6.565052397
01-04-1896,6.469903306
01-05-1896,6.374754215
01-06-1896,6.279613223
01-07-1896,6.279613223
01-08-1896,6.279613223
01-09-1896,6.279613223
01-10-1896,6.469903306
01-11-1896,6.660193388
01-12-1896,6.660193388
01-01-1897,6.469903306
01-02-1897,6.469903306
01-03-1897,6.469903306
01-04-1897,6.374754215
01-05-1897,6.279613223
01-06-1897,6.279613223
01-07-1897,6.279613223
01-08-1897,6.565052397
01-09-1897,6.755342479
01-10-1897,6.660193388
01-11-1897,6.660193388
01-12-1897,6.660193388
01-01-1898,6.660193388
01-02-1898,6.755342479
01-03-1898,6.755342479
01-04-1898,6.755342479
01-05-1898,7.231071736
01-06-1898,6.755342479
01-07-1898,6.660193388
